ZONEID,TIMESTAMP,U10,V10,U100,V100
9,20121101 1:00,5.76155359972446,7.32429356639262,8.36593844709306,10.6558436125286
9,20121101 2:00,5.75827718259483,7.17058621789099,8.28350257090606,10.3484509958079
9,20121101 3:00,5.00961586847416,5.74833759005575,7.31159051804595,8.31504883619994
9,20121101 4:00,4.36197741585045,5.59523778048101,6.33275108063232,8.12446541383306
9,20121101 5:00,4.34777960828872,5.73193403902989,6.30711975778426,8.29814224228029
9,20121101 6:00,4.23911177348929,5.44517566554068,6.28495212721297,8.15981556475595
9,20121101 7:00,4.30737046368994,5.44213797090626,6.44151101812272,8.28277261144425
9,20121101 8:00,3.46860767850442,4.4852641610641,5.40240333509338,7.08701533240044
9,20121101 9:00,2.9476573548931,3.99619532492255,4.90224617032859,6.73889319396417
9,20121101 10:00,2.18206788560267,2.97674500561134,3.9462671019416,5.60538291980631
9,20121101 11:00,1.99312783112729,2.87164077126043,3.60336156654192,5.46244535303115
9,20121101 12:00,1.69661208089569,2.52959635542479,3.25145043122265,5.17580173793903
9,20121101 13:00,1.38917494023199,1.7962968706759,2.94664551086738,4.31740785574627
9,20121101 14:00,1.56719360427527,1.14623021891012,3.28193092325818,3.1377886890803
9,20121101 15:00,2.41960812750092,1.30965819024189,4.2579994068504,2.84653418473736
9,20121101 16:00,2.54028949177566,1.811485343848,4.52401097370591,3.60041457724506
9,20121101 17:00,2.44909588166759,2.09581356162967,4.4360331898761,4.02769031448694
9,20121101 18:00,2.13565197626624,1.88864278756226,4.16725066919917,3.92394530634368
9,20121101 19:00,2.1531262009576,1.95182683595819,3.97189842478966,3.85862437529051
9,20121101 20:00,2.11271705635882,2.31817280886918,3.72736175005009,4.50952824119675
9,20121101 21:00,2.52117705851948,4.70580079152296,3.67194267362186,6.83725883131481
9,20121101 22:00,1.72664590458398,4.25925968026328,2.44995203837935,6.02881624933918
9,20121101 23:00,1.54371261484625,3.58732162712968,2.08349339549767,4.99290313099017
9,20121102 0:00,1.98657499686803,3.30420848720177,2.64322606742281,4.4903162026517
