ZONEID,TIMESTAMP,U10,V10,U100,V100
2,20130701 1:00,4.93206785849121,-0.350883595068441,7.00348346235151,-0.364636974580073
2,20130701 2:00,5.13896701698012,-0.233314271554072,6.97725760486517,-0.240654474743053
2,20130701 3:00,5.05046679889816,-0.210494909184195,6.76822209372404,-0.2339029524747
2,20130701 4:00,4.9553888619047,-0.0036324285703051,6.62629392379796,0.0251099927293721
2,20130701 5:00,4.79991550581478,0.315342571512982,6.47433822012711,0.448000796628912
2,20130701 6:00,4.40824224335746,0.546512633781741,6.07169417283682,0.778825387778189
2,20130701 7:00,3.46045274565542,0.468629157867159,5.61736975932346,0.810127900113278
2,20130701 8:00,2.31353775726896,0.309389694373014,5.52249386312287,0.996715424620477
2,20130701 9:00,2.26689575044198,0.136260184218944,5.59268659933631,0.922448679668599
2,20130701 10:00,2.2340071558845,-0.0849884161498684,5.60888492307788,0.649932689927821
2,20130701 11:00,2.13534137221205,-0.318638843893614,5.47852698439577,0.273688767155081
2,20130701 12:00,2.00139509619611,-0.567667537582277,5.23015268702514,-0.224696331199674
2,20130701 13:00,1.85429338235718,-0.854397786490737,4.87533226220994,-0.795506850251303
2,20130701 14:00,1.74904987977323,-1.25125626248861,4.62155852359212,-1.75299546285403
2,20130701 15:00,1.8094452988697,-1.53649829211207,4.65704056607364,-2.79272989218033
2,20130701 16:00,1.97687814388962,-1.83463822220547,4.81825245473967,-3.81711995271492
2,20130701 17:00,2.14132111667704,-2.07672189256417,4.91621374593865,-4.50025125132187
2,20130701 18:00,2.31533168060846,-2.2215752363034,5.09053856334785,-4.80406975339774
2,20130701 19:00,2.61192700607232,-2.55344813685661,5.554890510606,-5.23862227757898
2,20130701 20:00,2.99522862627864,-2.73749125510063,6.24524764149643,-5.40863788379113
2,20130701 21:00,3.27209079500801,-2.54303060186167,6.84072887618628,-5.02011846598502
2,20130701 22:00,3.54177727037938,-2.295490127458,7.38838648840103,-4.4511492711884
2,20130701 23:00,3.97112292296617,-2.30789195483293,7.59279390704457,-4.00002482871211
2,20130702 0:00,4.22586003717505,-2.50136046188189,7.42463987963215,-3.76065267556143
2,20130702 1:00,4.57433115611783,-2.08314176426758,7.11223530412446,-3.0130357437433
2,20130702 2:00,4.6710376153324,-1.97739129733485,6.60009604942673,-2.68819381754382
2,20130702 3:00,4.57850983028142,-1.60479385776813,6.31590316820717,-2.14842812164713
2,20130702 4:00,4.35883095996684,-1.29001326227211,5.95178103914462,-1.72103685390641
2,20130702 5:00,3.90275852268332,-1.11112695839525,5.33973022464314,-1.48584884306633
2,20130702 6:00,3.15179108014055,-1.07159407356058,4.49307226600989,-1.48216443558581
2,20130702 7:00,1.87072897227348,-0.873929649387255,4.26586597815988,-1.79595313934372
2,20130702 8:00,2.37993026677982,-1.3789622531501,4.15115270579261,-2.14597184999345
