ZONEID,TIMESTAMP,U10,V10,U100,V100
3,20130801 1:00,1.86552695363022,-3.79806068657268,2.65396165350808,-5.09801162333908
3,20130801 2:00,1.52271191166796,-3.93556081181802,2.14066738138092,-5.2420044399353
3,20130801 3:00,1.44974019541879,-4.01395265151581,2.05443027399942,-5.38905010776678
3,20130801 4:00,1.55311679343845,-4.08731399882659,2.17919885489181,-5.50098798639281
3,20130801 5:00,1.59112289565156,-4.11414329155739,2.26360113020137,-5.60529373693071
3,20130801 6:00,1.29163481021225,-3.99299226656988,1.96452350247402,-5.65566578231243
3,20130801 7:00,0.960981720958183,-3.53521745935065,1.80030603203477,-5.86987417731952
3,20130801 8:00,0.548995572968062,-3.05857830568008,1.44434861007706,-5.92686073371096
3,20130801 9:00,0.210361202249246,-2.87580374895152,1.04435521839263,-6.07695925277769
3,20130801 10:00,-0.210746410272022,-2.97976725828336,0.304459185380027,-6.2753945830693
3,20130801 11:00,-0.318683740557256,-2.92610867282177,0.101710241429892,-6.54099264053653
3,20130801 12:00,-0.37151222263348,-3.08624601380871,0.11317794187956,-6.93735449258054
3,20130801 13:00,-0.490091261538385,-3.2585403780643,-0.099662578466285,-7.24823651003739
3,20130801 14:00,-0.421680277554787,-3.2719550244297,-0.0230583394624997,-7.64001908522851
3,20130801 15:00,-0.19288354223186,-3.55282418270524,0.425099394110538,-7.85015701192194
3,20130801 16:00,0.0317325218476254,-3.81273295603483,0.914082141284396,-8.24244839565227
3,20130801 17:00,0.241526206063996,-4.05713104450444,1.33013031359836,-8.50448479334504
3,20130801 18:00,0.399251530248406,-4.20133849293248,1.65948267051284,-8.77110046789068
3,20130801 19:00,0.593082651535271,-4.44364054290749,1.91727657662138,-8.95121869077076
3,20130801 20:00,0.651612048943462,-4.60587392238903,2.00580722409282,-9.19799083228725
3,20130801 21:00,0.693038700355753,-4.82973083361162,2.07461342679083,-9.39489973696123
3,20130801 22:00,0.813518044371313,-5.41159111971079,1.94112939355669,-9.7067993714965
3,20130801 23:00,2.29157535943919,-4.86787873421322,4.88282391290561,-9.46104484705843
3,20130802 0:00,3.35156555016285,-4.77481462505327,5.61216966150452,-7.43446043538798
3,20130802 1:00,3.23776522611631,-5.06019316922666,5.83266770183552,-8.20134554844596
3,20130802 2:00,5.33847612151022,-4.93264992255682,7.96826879594683,-7.29840512744507
3,20130802 3:00,6.17868738603885,-2.13497563867198,10.7394706222759,-3.43782308561407
3,20130802 4:00,7.44211076206125,-0.849384860291871,10.7103823373998,-1.26121355690411
3,20130802 5:00,7.19103414669319,-0.171411613981962,10.6500350001195,-0.209071897571589
3,20130802 6:00,6.66000893253046,-0.415211094342018,10.0634936140361,-0.537496574630855
3,20130802 7:00,6.40929778530704,-0.136421873745102,10.3669669144597,-0.0630548320092288
3,20130802 8:00,5.52815408857866,0.512205138817763,9.66233577484952,1.09734870147856
3,20130802 9:00,4.71096731716238,0.195792541622073,8.71935436065766,0.559678385295667
3,20130802 10:00,4.62252402615937,0.145377216979716,8.63816765510799,0.445957929250214
3,20130802 11:00,4.75445802637461,0.193535139026146,8.73628634737658,0.583332240153121
3,20130802 12:00,4.6426247741146,0.153278126065458,8.500106840323,0.548761221515303
3,20130802 13:00,4.46720006468713,-0.0314526530345223,8.23440489488772,0.295392045446036
3,20130802 14:00,3.92630721061911,-0.406933951490288,7.5757940268725,-0.369190299683586
3,20130802 15:00,3.69313853433844,-0.81289018499106,7.13990390723685,-1.08426452729739
3,20130802 16:00,3.20414215680937,-1.17144096397738,6.76045374333092,-1.91988243831937
3,20130802 17:00,3.06416785741204,-1.55369447022092,6.51732778018753,-2.68544854841735
3,20130802 18:00,3.06599519813524,-1.8396321323716,6.37058389529027,-3.1093984085548
3,20130802 19:00,2.78677753562986,-2.11465901530864,5.87695135940806,-3.7093875346506
3,20130802 20:00,2.69541049946972,-2.39683433979945,5.86870244280141,-4.43992774428659
3,20130802 21:00,2.53350811139396,-2.7298012226986,5.63773277781519,-5.12361512603185
3,20130802 22:00,2.79481783481195,-3.58234693642682,5.40676311282897,-5.94012800043819
3,20130802 23:00,2.58942473752396,-4.33105213074242,5.26001922793171,-7.38301314674289
3,20130803 0:00,4.45952523364968,-5.84877914273697,6.48737118830022,-8.50884566159286
3,20130803 1:00,3.93974466814129,-7.18377031577151,6.00134944912861,-10.2003263152743
3,20130803 2:00,3.47544068694815,-6.94520994207968,6.06894535379732,-11.2968485887965
3,20130803 3:00,3.366942353064,-6.72602310192015,5.68026890195226,-10.8410847854678
3,20130803 4:00,3.46062980327508,-5.77140173394631,6.59957320544666,-10.0839512240886
3,20130803 5:00,3.58635009491862,-6.20103833051552,7.76095534253586,-11.5054891905238
3,20130803 6:00,4.61105658160229,-5.68289127682817,7.57971382314289,-9.17845101259222
3,20130803 7:00,5.94989157781723,-3.16547153724893,9.65364067325962,-4.90085503140139
3,20130803 8:00,5.87549272029667,-0.684519625495195,9.61942024652109,-0.948274743123491
3,20130803 9:00,4.68442212165729,-0.171310923492547,8.27933143646399,0.0541274367306799
3,20130803 10:00,4.44813686119847,0.0269828903086244,8.26581225553026,0.351788028528265
3,20130803 11:00,4.71645496308976,0.352154355086024,8.56365671047674,0.826097663121612
3,20130803 12:00,4.97271769454947,0.409135336063372,8.76306462924942,0.993473790285051
3,20130803 13:00,5.23173593925069,-0.0235402461579575,8.98063894740182,0.294759597389475
3,20130803 14:00,5.48696535324484,0.333540567966757,9.33974219095432,0.932272547111717
3,20130803 15:00,5.54276449638526,0.388242309705011,9.30678918742832,0.965655043388081
3,20130803 16:00,5.85792632338209,0.795086513883276,9.70476007616533,1.5883313280986
3,20130803 17:00,5.94679162542054,1.29917825892955,9.91303995742578,2.45024883612307
3,20130803 18:00,5.74563915879087,1.52330345077378,9.79685949627644,2.88885774553198
3,20130803 19:00,5.50763170255611,1.48873498898086,9.55182434185238,2.90323076476208
3,20130803 20:00,5.14287063721224,1.44239045778595,8.90797334988296,2.85918441550854
3,20130803 21:00,4.91864074718499,1.31323356757063,8.67687985079682,2.72472713883985
3,20130803 22:00,4.6248341478098,0.984263370728072,8.21722769904962,2.21842594531499
3,20130803 23:00,4.5459575812718,0.537532479865663,8.35410940600375,1.76683495402083
3,20130804 0:00,5.68742894156413,1.11038127529127,8.24342111210875,1.62681392797275
3,20130804 1:00,4.62543190615047,-0.654938708874903,6.86552946242249,-0.814927926819617
3,20130804 2:00,4.61980968391694,-1.70347373823513,6.76634888578188,-2.51064557684133
3,20130804 3:00,4.59250174735406,-2.35348935029974,7.31209125473395,-3.70940889916437
3,20130804 4:00,5.15110968498582,-2.71845287915987,7.31109446501897,-3.89843971916679
3,20130804 5:00,5.20933984383312,-2.8104721196118,7.49948772115036,-4.14135715301606
3,20130804 6:00,5.22700968513851,-2.64027111847514,8.07862254555429,-4.15033825532387
3,20130804 7:00,3.76603507902469,-2.5430628231105,6.69806879030569,-4.19096705147823
3,20130804 8:00,3.52227158647079,-2.42509830809505,6.93480634761366,-4.32611125763381
3,20130804 9:00,3.79976841242589,-2.63957924448678,7.11123812716529,-4.46382149302019
3,20130804 10:00,3.90217317453667,-3.16332785367562,7.23284647239296,-5.33926513226217
3,20130804 11:00,4.36881761991992,-3.37573316810227,7.93508482659703,-5.80371642303735
3,20130804 12:00,4.58246206479418,-3.2684926999064,8.41603586407533,-5.61810697534266
3,20130804 13:00,4.49612079477921,-3.24047180337781,8.10453907814379,-5.52658526611072
3,20130804 14:00,4.3113906356774,-3.18788938026241,7.80948932250943,-5.39657311841675
3,20130804 15:00,4.04152396846781,-2.91909633578439,7.4242300976693,-4.99541721533469
3,20130804 16:00,3.71824619003966,-2.73574972886888,6.70355113373809,-4.52027413609783
3,20130804 17:00,3.42548904659354,-2.62228239477777,6.19468998424032,-4.25041339532515
3,20130804 18:00,3.20260809376419,-2.71499350921806,5.95645724235987,-4.45997244917398
3,20130804 19:00,3.73069539641391,-3.09587013981048,6.64922609427162,-4.99584488687315
3,20130804 20:00,3.39175571319234,-2.72883098898527,6.20864504025005,-4.41164556532721
3,20130804 21:00,2.9496080932552,-3.58052786865695,5.39675981739808,-5.97179133765488
3,20130804 22:00,3.65077952323726,-4.23261910268665,6.38009287122677,-6.47173936612282
3,20130804 23:00,3.75800333297678,-5.60668084357046,6.28190908430115,-8.23631213383773
3,20130805 0:00,4.64390492206065,-6.44799961341673,7.21988820609821,-9.14896319692633
3,20130805 1:00,3.75169789120415,-6.25982507505998,5.94200922906469,-8.97075860991813
3,20130805 2:00,4.08983273424888,-5.86132465883706,6.59366406638112,-8.99443528962634
3,20130805 3:00,5.45973090050926,-5.91149705386203,8.03988050358336,-8.68764597170502
3,20130805 4:00,4.68654128079841,-5.7280799376232,7.12175951821447,-8.59848060344217
3,20130805 5:00,4.21821548214287,-5.98922314123678,6.37160894300406,-9.03020218876003
3,20130805 6:00,2.37203540327297,-5.53273659633746,3.96110164329512,-8.36927019350096
3,20130805 7:00,1.44008514602561,-5.04951885736746,2.68637332117614,-8.30781157808815
3,20130805 8:00,1.14679385435794,-5.35055322751728,2.7430963130883,-9.5903823554735
3,20130805 9:00,1.88056454584217,-5.41265184758917,3.64670676564245,-9.72287101001096
3,20130805 10:00,1.98616387650427,-5.03635888490189,3.9883638564622,-9.03473602104458
3,20130805 11:00,2.47510324313152,-5.25308718144418,4.65584836594016,-8.92038269564533
3,20130805 12:00,2.76730961016911,-5.0314238952273,5.38049558044588,-8.53853326545755
3,20130805 13:00,4.02582218107357,-4.67816088435476,7.62479132245873,-8.17230036869433
3,20130805 14:00,5.18090527057611,-3.8523726121405,9.24821214524702,-6.72348907420875
3,20130805 15:00,5.70058416838925,-3.22069393379333,9.83742772014851,-5.3562867608451
3,20130805 16:00,5.52229488751112,-3.17011028962881,9.35374329299057,-5.19206128031579
3,20130805 17:00,6.84047831307053,-2.26536218262115,11.2612187884553,-3.36946070192607
3,20130805 18:00,7.16053107894709,-0.401581082185359,11.5509897316344,-0.703063559467042
3,20130805 19:00,6.17650443945542,0.603923064011794,10.4213667376628,1.25404071003104
3,20130805 20:00,5.24889388072842,0.29178496709415,9.41530312917431,0.79410861272042
3,20130805 21:00,5.03552537014405,0.217760121975341,9.1822551779073,0.67371017760844
3,20130805 22:00,4.81673223640922,0.123584069018635,8.78079710336621,0.534672654215527
3,20130805 23:00,5.07494429837065,0.200076408974737,9.3458284569098,0.88226646269781
3,20130806 0:00,6.61336742383835,0.9888522586296,9.73013771994257,1.56133378709508
3,20130806 1:00,6.38164397193946,0.563163013585441,9.32795538705896,0.826077299985522
3,20130806 2:00,6.00041637128438,0.606072832965302,8.47772331706968,0.9947642787861
3,20130806 3:00,5.75298112096491,0.414929092091377,8.2172918722081,0.695560367482885
3,20130806 4:00,5.82511615322417,0.526104533211925,8.16980143226276,0.73557735150492
3,20130806 5:00,5.7239659124584,0.665561446196473,8.17031208215464,0.969522796556816
3,20130806 6:00,5.246826928129,0.7718607714784,7.66732193864747,1.18315192664368
3,20130806 7:00,3.24316558515114,0.51293902044765,6.35648366617752,1.15175398533408
3,20130806 8:00,2.36626150584306,0.40371402566255,6.03119968504649,1.24902603880303
3,20130806 9:00,2.27155908918984,0.420780431097722,6.03171033493838,1.32167225595072
3,20130806 10:00,2.21312568316977,0.36568032212131,5.86523847018372,1.21024034659706
3,20130806 11:00,2.26309632004211,0.274009344355244,5.48429365083717,0.959056816120284
3,20130806 12:00,2.665279349063,0.13308959661911,5.25194795002929,0.637074006219911
3,20130806 13:00,2.73942932635744,0.0833532150651811,5.10283818159874,0.449917650178393
3,20130806 14:00,2.81640022670111,0.055071743201182,4.88070547862857,0.388353059375262
3,20130806 15:00,2.61651767921177,-0.292595316092462,4.2515848118257,0.0768362299114216
3,20130806 16:00,2.47224761469325,-0.860662811291754,4.3848644336078,-0.599142977106953
3,20130806 17:00,2.0406463881588,-1.34242305614746,3.8057874562097,-1.09473793307216
3,20130806 18:00,1.81980841230364,-1.47895429962884,3.57956955410444,-1.39271055255931
3,20130806 19:00,1.89234643356994,-1.45164805093256,3.72204087394048,-1.57371044952051
3,20130806 20:00,1.80933069812073,-1.42726747173946,3.55148381005074,-1.62111518443892
3,20130806 21:00,1.55907452475202,-1.5423438055309,3.43760888416029,-2.00650952286652
3,20130806 22:00,1.05453228794424,-1.28829817033877,3.35794750102616,-2.45900926526953
3,20130806 23:00,1.61388102970877,-1.75933096034952,3.42535328675504,-2.75698188475668
3,20130807 0:00,1.64652313927861,-1.55258364879201,3.34569190362091,-2.5193425642566
3,20130807 1:00,-0.542768197092157,-2.82597077637035,-0.376435153689863,-4.86998402649059
3,20130807 2:00,-1.52791306564049,-2.73930145668117,-1.96164264629185,-4.92008257857422
3,20130807 3:00,-1.84187003629843,-2.55193541296005,-2.5898428322269,-4.56495360177889
