ZONEID,TIMESTAMP,U10,V10,U100,V100
2,20130801 1:00,1.85640548909907,-3.90956993448506,2.67827317846137,-5.35038065878688
2,20130801 2:00,2.28359407797444,-4.23277907035138,3.16954946572517,-5.5879942465976
2,20130801 3:00,3.09540442124648,-4.07096489856876,4.19109222178162,-5.36462729788473
2,20130801 4:00,3.41769616801366,-3.92088854235586,4.63603899922875,-5.19112358601438
2,20130801 5:00,3.48382678586447,-3.55785467509226,4.76998174048088,-4.74744253982391
2,20130801 6:00,3.32420115656941,-3.28830412468753,4.66402018832594,-4.47472116280775
2,20130801 7:00,2.57206039377195,-2.62805199889056,4.3025582701524,-4.13687229277281
2,20130801 8:00,1.59758393302779,-1.87725101012716,4.19338576187155,-4.15824225141959
2,20130801 9:00,1.38665006574502,-1.99169471193196,3.99201294197538,-4.5927647439043
2,20130801 10:00,1.38855037085568,-2.20632905377834,3.91036291477374,-5.14380439186792
2,20130801 11:00,1.64509156079418,-2.41006399545283,4.37044705681443,-5.4068584066391
2,20130801 12:00,2.14373162183019,-2.58361598280518,5.28740438476991,-5.43077240798194
2,20130801 13:00,2.70736211765062,-2.69596364611539,6.14106000624323,-5.31629048665985
2,20130801 14:00,3.23830736556778,-2.84687841772613,6.88095603925583,-5.29949980486595
2,20130801 15:00,3.69514071416937,-2.78148201669481,7.50388152768181,-5.09801162333908
2,20130801 16:00,4.15045381868244,-2.63937060676137,8.14699016889921,-4.61820517086476
2,20130801 17:00,4.96568471115366,-2.2075866768751,9.26348548467892,-3.67640056478843
2,20130801 18:00,5.41985763260034,-2.06379843614598,9.83274213500046,-3.19354126107885
2,20130801 19:00,5.63345192703802,-1.67645052234509,10.0010879776016,-2.54938965043993
2,20130801 20:00,5.47914715205279,-1.16669396045994,9.63274543915824,-1.6788182398529
2,20130801 21:00,5.11656893693971,-0.154726575270181,8.84193281614911,0.0903090509776714
2,20130801 22:00,4.47578605362667,1.60636496788731,7.56167873794814,3.09889394332199
2,20130801 23:00,4.1390519880185,1.48186028130846,7.57543997848774,3.12331675320403
2,20130802 0:00,5.06222021077496,0.885327725747135,7.20709744004439,1.50377917290098
2,20130802 1:00,7.40117832986151,1.65633202118648,10.3760841380776,2.27139868969181
2,20130802 2:00,8.12590166068373,3.3681956564307,11.4410626873468,4.73594841310885
2,20130802 3:00,6.86174734837205,3.26623630584802,9.83729963761164,4.73139959486703
2,20130802 4:00,6.03907855478616,2.90730929309572,8.50401422187351,4.20373667881613
2,20130802 5:00,6.27407457179004,2.70752916335623,8.83136596510587,3.81390295549232
2,20130802 6:00,5.82418328573751,1.93587370931537,8.40936875764984,2.9068685980738
2,20130802 7:00,4.9094165197022,1.69997513804106,7.44641628219977,2.69898760442271
2,20130802 8:00,4.29908471815248,1.35534500839629,7.01443354411464,2.3441797815609
2,20130802 9:00,3.53671816843228,1.1984555279794,6.36928143477343,2.4192352825509
2,20130802 10:00,3.04991459977106,1.23607890457818,5.85090214907127,2.70308154084035
2,20130802 11:00,3.13981976335264,1.25413812534559,5.89518580664382,2.72991956846707
2,20130802 12:00,3.30574230101945,1.00431890472973,6.02369524430532,2.29232325360417
2,20130802 13:00,3.16905721492388,0.0987242299972357,6.22123508935933,0.839885588991661
2,20130802 14:00,3.39235825129926,-0.235747587965866,6.84294290939743,0.172119071092766
2,20130802 15:00,3.58276715465699,-0.148837588022698,7.16986049912416,0.343154636985126
2,20130802 16:00,3.54987502163934,-0.208658756814748,7.13122083712459,0.201686389664583
2,20130802 17:00,3.5531642349411,-0.756831353858886,7.29055517368463,-0.862737078920848
2,20130802 18:00,3.90584099451924,-1.22035135355578,7.80719784536434,-1.77523001822956
2,20130802 19:00,4.39081722245726,-1.46377460014985,8.3355626616956,-2.24603270625773
2,20130802 20:00,4.59438297902205,-1.23803434055721,8.51399975250262,-1.80252292768046
2,20130802 21:00,4.53919728918132,-1.70870278180787,8.48100408607602,-2.50395070056881
2,20130802 22:00,4.73618461914258,-2.21436096329539,8.68201715917493,-3.38141773941552
2,20130802 23:00,5.61184629370135,-2.5887135604532,9.14091741460807,-3.68800808891406
2,20130803 0:00,5.58187790584083,-3.26330070286921,8.73281311933167,-4.5195320635184
2,20130803 1:00,6.46310591904703,-2.64200625867036,9.20117058638347,-3.49647195888599
2,20130803 2:00,8.63410591419567,-1.51112372287326,12.0642796235073,-2.1551447126704
2,20130803 3:00,8.4753194636541,-1.37019076325595,11.9273979165532,-1.99147775175989
2,20130803 4:00,8.15499104932945,-1.1943094686392,11.5522406456419,-1.58022394346634
2,20130803 5:00,8.00825996921946,-0.165232952188296,11.8572671654594,-0.0914573386967992
2,20130803 6:00,7.6403989514789,0.334300314379788,11.7799543494946,0.78993329215555
2,20130803 7:00,7.64832105204822,0.93981820556574,11.7360170114599,1.62032288703012
2,20130803 8:00,7.28941545234254,1.74818838903105,11.4588738023182,2.81513806625501
2,20130803 9:00,6.15999946248178,1.83935795859481,10.0224608281082,3.17817271326047
2,20130803 10:00,5.37571150611918,2.03917126522204,8.7347588441694,3.56902610716291
2,20130803 11:00,4.26282859570744,1.96889472201665,7.23708708135339,3.69189223929119
2,20130803 12:00,3.60081653943651,1.85303339402937,6.3359491772387,3.61353610219806
2,20130803 13:00,3.07313575368881,1.46632246979644,5.68914086444003,3.1531358410532
2,20130803 14:00,2.68908609565443,0.70125783187391,5.51972862836408,2.13821522509539
2,20130803 15:00,2.82410624448804,0.570581448832525,5.86573516538702,1.94023847634528
2,20130803 16:00,3.06004706579168,0.613127247962278,6.1678043643753,1.9522932666673
2,20130803 17:00,3.16165661657207,0.695559733776175,6.29454668562912,2.05800450487579
2,20130803 18:00,3.10103532525902,0.641237865244436,6.09767361328152,1.87115525488447
2,20130803 19:00,2.83306166252292,0.696699353395722,5.76856605242575,2.00514888577155
2,20130803 20:00,2.67978623846436,0.535633113833085,5.38833908866428,1.78074432746932
2,20130803 21:00,2.73145211174253,0.254147067804985,5.41453250172341,1.24569709548425
2,20130803 22:00,3.0087256316687,0.409135336063372,5.75251202506694,1.38571812153234
2,20130803 23:00,3.37486445363332,0.596032953669074,5.46776427665001,1.54428497884507
2,20130804 0:00,2.95602644092496,0.269341996065612,4.15302393084369,0.627657268589889
2,20130804 1:00,4.61499063628819,0.337900464422304,6.25948131571408,0.479633820120037
2,20130804 2:00,5.19648905015648,1.2767734666274,7.03348852939678,1.666422339366
2,20130804 3:00,5.28082238365947,1.32831807876025,7.10675257344787,1.80840929013705
2,20130804 4:00,4.91457476387503,0.615687870749015,6.69408163144577,0.889343153971437
2,20130804 5:00,4.07405253996183,-0.967319814619634,5.6569219330081,-1.2443101514405
2,20130804 6:00,4.78727158901574,-1.5990007659927,6.71102705660044,-2.21469687222216
2,20130804 7:00,4.38287317550375,-1.69897655731078,6.45435370499285,-2.40586604991691
2,20130804 8:00,3.41906364975522,-1.40458417526342,6.27542995115377,-2.2634514276074
2,20130804 9:00,2.92952872813544,-1.07040903888534,6.2844010585886,-1.75067325298545
