ZONEID,TIMESTAMP,U10,V10,U100,V100
10,20131101 1:00,2.32910669608316,-3.68964042660373,2.96118159693815,-4.69901017441411
10,20131101 2:00,3.18695984883862,-3.23662463904115,4.07636401548257,-4.02089248768001
10,20131101 3:00,3.54984424570924,-2.13454827081678,4.48355800843225,-2.59048799222526
10,20131101 4:00,3.2082787278374,-0.889983205853644,4.01367454481658,-1.07843513559204
10,20131101 5:00,2.37823280855863,-0.199650037170972,2.96463239348857,-0.26008171400943
10,20131101 6:00,1.93099980347542,0.601234706567644,2.41940653852204,0.687911853566464
10,20131101 7:00,1.55745596710541,1.38050047562865,2.03924378521732,1.64338466033428
10,20131101 8:00,0.650013247983218,1.30336004325628,1.4152247423495,2.29096212036804
10,20131101 9:00,0.314936084589273,2.84666003103726,0.745195078809409,2.98902444494727
10,20131101 10:00,-1.0318609234644,2.1749977950307,-0.512045131060674,3.41534107888672
10,20131101 11:00,-1.64640078329893,1.65614240276814,-1.71292233060721,3.35426062548604
10,20131101 12:00,-1.79563293629043,1.54509948737861,-2.1356449080338,3.13985576865099
10,20131101 13:00,-1.65566986112449,1.80550986417706,-1.7267255168089,3.80924767632786
10,20131101 14:00,-1.63064335099548,1.94505051891434,-1.35979081694745,4.4992074917825
10,20131101 15:00,-1.67606183234072,1.53772938237488,-1.24418913250835,4.05606256966123
10,20131101 16:00,-1.67606183234072,1.04196698579067,-1.20105417562808,3.3174876994591
10,20131101 17:00,-1.50551080035044,0.661669567598227,-0.95317195675617,2.62565807420648
10,20131101 18:00,-1.36276700183684,0.494613854180356,-0.736922039596448,2.170047753432
10,20131101 19:00,-1.2061195865849,0.254348431058771,-0.909461867117503,1.35543395144535
10,20131101 20:00,-1.23485372784413,0.0828706546386626,-1.21773302562179,0.29712160578863
10,20131101 21:00,-2.00928518016955,-0.198176016170226,-1.4322575445063,-1.13577596939676
10,20131101 22:00,-1.01517658337839,-0.540148888343279,-0.843896732659502,-1.68923966959886
10,20131101 23:00,0.0985031173624789,-1.1474455406506,0.151082939378578,-1.46984865330254
10,20131102 0:00,0.593935327138588,-2.69909831410247,0.786029504656059,-3.35960308912772
10,20131102 1:00,2.73888682707883,-4.59763245781005,3.48739469220353,-6.02035337375386
10,20131102 2:00,4.08446354765833,-3.99387379591103,5.22861221311672,-5.1928836704401
10,20131102 3:00,4.47094921091221,-2.69975174602093,5.77410930823427,-3.4204448093225
10,20131102 4:00,4.54999265214844,-0.568285715857759,5.83855622242537,-0.701793409930249
10,20131102 5:00,4.38639111098509,2.66776173509115,5.62737749467417,3.37835960498201
10,20131102 6:00,3.71819829960442,3.65159142349709,4.84710949786046,4.70193811614279
10,20131102 7:00,2.99485890131476,5.22433324932912,4.04900351586885,7.1097443978364
10,20131102 8:00,1.88365517509849,5.21888952368905,2.74510434125243,7.6338292662763
10,20131102 9:00,1.35700527011758,4.53545451378532,2.23873572975091,7.80728084195214
10,20131102 10:00,-1.26613404718699,4.1350932371654,-1.83005114743917,7.53560220908353
10,20131102 11:00,-1.05703657182372,3.54519133144112,-1.67411263185177,6.48432402102675
10,20131102 12:00,0.0890933261015818,3.49372337993497,0.518233288399145,6.38174513218621
10,20131102 13:00,-1.01613618653288,3.33585533637285,-1.17867697900766,6.14052932085207
10,20131102 14:00,-3.31253197640165,2.55789745399149,-5.02017339989876,4.61490148318717
10,20131102 15:00,-0.860347078514964,2.24711020835823,-2.00210139157434,4.09330337568887
10,20131102 16:00,-0.700881531369784,3.50312617876782,-1.31217415840352,5.8377661762136
10,20131102 17:00,-0.872755060569487,4.83139523494566,-1.46753725511421,7.30371175128035
10,20131102 18:00,-0.916412775205776,5.61529172711619,-1.43761547352549,8.09388004047028
10,20131102 19:00,-1.02394861967832,5.40199665885514,-1.60736404215384,7.838365353722
10,20131102 20:00,-0.91273633607851,5.58559867817034,-1.46350932297727,8.10258370376584
10,20131102 21:00,-1.47661018722299,6.4219528901452,-2.13329689546338,8.97232834308661
10,20131102 22:00,-1.842415880386,6.34722538363147,-2.57464317389709,8.72427393916311
10,20131102 23:00,-1.82357412985876,6.02010696107799,-2.47682196485702,7.98073241762797
10,20131103 0:00,-1.64526683218634,5.76425185599455,-2.18681085099706,7.45913431012967
10,20131103 1:00,-1.07892184363523,5.19637336713203,-1.39109344193408,6.57797363408963
10,20131103 2:00,-0.544023417586829,6.10245184352436,-0.652646182677868,7.76969821438578
10,20131103 3:00,-0.957922283151826,7.03622936798983,-1.11939518620464,9.07030459477584
10,20131103 4:00,-1.27314623038903,7.16247310632316,-1.53638050920834,9.30732168400466
10,20131103 5:00,-1.18831259019771,7.28711882265226,-1.47002893517757,9.52375745736206
10,20131103 6:00,-1.09901402157528,7.35103970282103,-1.40710933911392,9.7036779928831
10,20131103 7:00,-0.96283370442606,7.13583940625283,-1.37850952272134,9.5569531281224
10,20131103 8:00,-1.17491780490435,7.09908490015579,-1.77261499261099,9.79728978442725
10,20131103 9:00,-1.34235262107142,6.42951368038791,-2.16042850289426,9.64923709283614
10,20131103 10:00,-1.3820904841084,6.21591140582393,-2.37835910380566,9.75081584536278
10,20131103 11:00,-1.8656422331989,6.06942605543717,-3.24264555518919,9.65786796723383
10,20131103 12:00,-3.26093236792448,5.46484106384087,-5.4156596046968,8.65801436393244
10,20131103 13:00,-4.12400303366034,4.70684595983952,-6.65460365082302,7.42379932506306
10,20131103 14:00,-4.24946752257486,4.19015217847529,-6.91714996530683,6.66959368538817
10,20131103 15:00,-4.22491041620369,3.86894975562721,-6.98121355402619,6.20352646791302
10,20131103 16:00,-4.17668918914758,3.60527612493103,-7.0023774181567,5.80119493829772
10,20131103 17:00,-4.26107633649578,3.45186601252598,-7.17740829447924,5.56351393565369
10,20131103 18:00,-4.37805746139117,3.23719838995918,-7.41021079991477,5.2302294012199
10,20131103 19:00,-4.48878768648299,2.93623757916455,-7.62985738980973,4.73826956055168
10,20131103 20:00,-4.57004938392941,2.49891222400987,-7.78887236895243,3.99734218918093
10,20131103 21:00,-4.767399220585,1.99926401069064,-7.37360303493228,2.8567389418557
10,20131103 22:00,-5.66976125651473,1.35845718699871,-7.71908881695455,1.72011917502171
10,20131103 23:00,-5.37061105162956,0.849753515655572,-7.07101697749887,1.01105964758089
10,20131104 0:00,-4.87857593851993,0.650000765128161,-6.28566601935884,0.746822108328592
10,20131104 1:00,-5.00470414193043,0.984075111011492,-6.4095336340458,1.16762099799332
10,20131104 2:00,-4.48562360736511,0.889611937050061,-5.66290427342078,1.0276220476
10,20131104 3:00,-4.00006779149777,1.03348661739132,-5.02702115230488,1.2075329794651
10,20131104 4:00,-3.83870705754488,1.22531952451299,-4.74425513913201,1.45621532555849
10,20131104 5:00,-4.01885637010872,1.38227372124891,-4.96166271587327,1.64717880613886
10,20131104 6:00,-4.32978892594486,1.55133858131322,-5.40873257618673,1.87744023770682
10,20131104 7:00,-4.64219509578971,1.63126895928058,-5.91616821459328,2.03278995020467
