ZONEID,TIMESTAMP,U10,V10,U100,V100
6,20130301 1:00,-6.33512565912925,2.34656511284381,-8.34772367315738,3.01464767396971
6,20130301 2:00,-5.73632690342721,2.33426598494215,-7.46603453883869,2.962272520477
6,20130301 3:00,-5.26148582665026,2.42689379195151,-6.79614510841143,3.05439667438829
6,20130301 4:00,-5.03495613864658,2.45917900269336,-6.49059003100843,3.08806641591932
6,20130301 5:00,-5.17792330187967,2.60676853751324,-6.69558882697674,3.30738737117005
6,20130301 6:00,-5.54702412219337,2.76819459122249,-7.26735087165613,3.57300422102594
6,20130301 7:00,-5.76800937727388,2.77165372094483,-7.70892410752152,3.65296985716214
6,20130301 8:00,-5.42148231957594,2.66403635180533,-7.50538264896531,3.61228558614548
6,20130301 9:00,-4.11616439709318,2.10673211876149,-6.91418943879129,3.42195801943536
6,20130301 10:00,-3.90270372955125,1.60554265676897,-7.34507553363464,3.09461331010591
6,20130301 11:00,-4.00884001693759,1.32458445376549,-7.68414937151587,2.67046809387475
6,20130301 12:00,-4.11972867540093,1.12280188662892,-7.96638705032533,2.30150384293055
6,20130301 13:00,-3.89755532755117,1.02479321116259,-7.77741896589008,2.1186584410051
6,20130301 14:00,-4.24645857078761,0.954457573474992,-8.18838811610144,1.97088568650781
6,20130301 15:00,-4.71694330741064,0.748831528869161,-8.79658359608326,1.53879067019294
6,20130301 16:00,-4.97436340741483,0.522450705929285,-9.09533776556314,1.02673001774187
6,20130301 17:00,-5.36484989757502,0.627377640840297,-9.45578588548847,1.11838653635412
6,20130301 18:00,-5.61236922450212,0.677727195687706,-9.63212371235221,1.18385547822
6,20130301 19:00,-5.5224702049622,0.466720282624901,-9.42323868328497,0.820502850864316
6,20130301 20:00,-5.81474102619772,0.523603749170065,-9.66515669369307,0.8892452398235
6,20130301 21:00,-5.98859860143131,0.40829942509203,-9.77834323269927,0.705932202599008
6,20130301 22:00,-6.13869432127991,0.256866412802876,-9.42809647465863,0.362220257803086
6,20130301 23:00,-7.19649291683556,-0.10826394677757,-9.96099618834877,-0.234014748475554
6,20130302 0:00,-6.93511250760055,-0.368083023700077,-9.41400887967502,-0.599705552326453
6,20130302 1:00,-6.12061480718514,-0.200547647478379,-8.02090161524824,-0.356308060803618
6,20130302 2:00,-5.54515164326278,0.12037578321865,-7.14386683140648,0.0475525290868568
6,20130302 3:00,-5.60065471471687,0.413392828637676,-7.18743519910137,0.434069412663017
6,20130302 4:00,-5.87877999584945,0.45757793866118,-7.58273843769886,0.488991149325014
6,20130302 5:00,-5.95044604965007,0.402097386977532,-7.71415196952653,0.418377487902446
6,20130302 6:00,-6.08340945159503,0.411731734275891,-7.96458153017924,0.430352904167092
6,20130302 7:00,-6.49266836308619,0.573522325113834,-8.69072099176067,0.653343413922569
6,20130302 8:00,-6.59605045771771,0.681825677502272,-9.21141611787027,0.828845204007898
